LIST.ID	AVTOR1	AVTOR2
5584	27304153	20877	30830
5585	27304153	20877	32227
5586	27304153	20877	32967
5587	27304153	20877	36102
5588	27304153	23437	28885
5589	27304153	23437	30830
5590	27304153	23437	32227
5591	27304153	23437	32967
5592	27304153	23437	36102
5593	27304153	28885	30830
5594	27304153	28885	32227
5595	27304153	28885	32967
5596	27304153	28885	36102
5597	27304153	30830	32227
5598	27304153	30830	32967
5599	27304153	30830	36102
5600	27304153	32227	32967
5601	27304153	32227	36102
5602	27304153	32967	36102
5603	27323141	14231	15106
5604	27367005	10155	15257
5605	27367005	10155	17913
5606	27367005	10155	23809
5607	27367005	15257	17913
5608	27367005	15257	23809
5609	27367005	17913	23809
5610	27439965	03313	10155
5611	27440477	03313	10155
5612	27490777	12859	17837
5613	27490777	12859	35883
5614	27490777	17837	35883
5615	27499525	03071	03533
5616	27499525	03071	08041
5617	27499525	03533	08041
5618	27503321	29917	30722
5619	2751575	13247	32315
5620	27542055	07630	12056
5621	27542055	07630	23437
5622	27542055	07630	28490
5623	27542055	07630	30867
5624	27542055	07630	33402
5625	27542055	12056	23437
5626	27542055	12056	28490
5627	27542055	12056	30867
5628	27542055	12056	33402
5629	27542055	23437	28490
5630	27542055	23437	30867
5631	27542055	23437	33402
5632	27542055	28490	30867
5633	27542055	28490	33402
5634	27542055	30867	33402
5635	2755156	02114	04634
5636	2755156	02114	05916
5637	2755156	02114	15647
5638	2755156	04634	05916
5639	2755156	04634	15647
5640	2755156	05916	15647
5641	2755354	01359	09775
5642	2755354	01359	15106
5643	2755354	09775	15106
5644	27573031	23411	33397
5645	27573031	23411	33812
5646	27573031	23411	33813
5647	27573031	33397	33812
5648	27573031	33397	33813
5649	27573031	33812	33813
5650	2760783	04642	21496
5651	2760783	04642	26073
5652	2760783	04642	28685
5653	2760783	21496	26073
5654	2760783	21496	28685
5655	2760783	26073	28685
5656	27617241	12990	15708
5657	27617241	12990	23437
5658	27617241	15708	23437
5659	27617497	00365	08094
5660	27617497	00365	19345
5661	27617497	00365	23437
5662	27617497	00365	24467
5663	27617497	08094	19345
5664	27617497	08094	23437
5665	27617497	08094	24467
5666	27617497	19345	23437
5667	27617497	19345	24467
5668	27617497	23437	24467
5669	2763643	06756	17837
5670	2763643	06756	33868
5671	2763643	06756	35488
5672	2763643	06756	39125
5673	2763643	17837	33868
5674	2763643	17837	35488
5675	2763643	17837	39125
5676	2763643	33868	35488
5677	2763643	33868	39125
5678	2763643	35488	39125
5679	2764058	15106	15991
5680	2764503	02887	24997
5681	27648217	01314	11015
5682	27648217	01314	23266
5683	27648217	01314	30722
5684	27648217	01314	36211
5685	27648217	11015	23266
5686	27648217	11015	30722
5687	27648217	11015	36211
5688	27648217	23266	30722
5689	27648217	23266	36211
5690	27648217	30722	36211
5691	2765015	02507	02887
5692	2765015	02507	21656
5693	2765015	02507	25997
5694	2765015	02887	21656
5695	2765015	02887	25997
5696	2765015	21656	25997
5697	2765029	06626	11329
5698	2765029	06626	51288
5699	2765029	11329	51288
5700	2765271	02887	24997
5701	27655129	08992	23437
5702	27657433	13296	13301
5703	27657433	13296	24091
5704	27657433	13296	24350
5705	27657433	13296	29917
5706	27657433	13301	24091
5707	27657433	13301	24350
5708	27657433	13301	29917
5709	27657433	24091	24350
5710	27657433	24091	29917
5711	27657433	24350	29917
5712	2780283	07750	23437
5713	2782824	09755	10035
5714	2782824	09755	14023
5715	2782824	09755	14853
5716	2782824	09755	29728
5717	2782824	10035	14023
5718	2782824	10035	14853
5719	2782824	10035	29728
5720	2782824	14023	14853
5721	2782824	14023	29728
5722	2782824	14853	29728
5723	2793608	05089	09755
5724	2793608	05089	19045
5725	2793608	05089	30760
5726	2793608	09755	19045
5727	2793608	09755	30760
5728	2793608	19045	30760
5729	27938855	18291	23582
5730	27938855	18291	37021
5731	27938855	23582	37021
5732	27939367	09862	15518
5733	27939367	09862	30891
5734	27939367	15518	30891
5735	2813978	15106	15991
5736	28180185	07002	08992
5737	28180185	07002	26268
5738	28180185	08992	26268
5739	28296665	06013	09085
5740	28296665	06013	10689
5741	28296665	06013	13330
5742	28296665	06013	19129
5743	28296665	06013	23082
5744	28296665	06013	28352
5745	28296665	06013	29321
5746	28296665	09085	10689
5747	28296665	09085	13330
5748	28296665	09085	19129
5749	28296665	09085	23082
5750	28296665	09085	28352
5751	28296665	09085	29321
5752	28296665	10689	13330
5753	28296665	10689	19129
5754	28296665	10689	23082
5755	28296665	10689	28352
5756	28296665	10689	29321
5757	28296665	13330	19129
5758	28296665	13330	23082
5759	28296665	13330	28352
5760	28296665	13330	29321
5761	28296665	19129	23082
5762	28296665	19129	28352
5763	28296665	19129	29321
5764	28296665	23082	28352
5765	28296665	23082	29321
5766	28296665	28352	29321
5767	28314329	07228	11654
5768	28314329	07228	17837
5769	28314329	07228	20343
5770	28314329	11654	17837
5771	28314329	11654	20343
5772	28314329	17837	20343
5773	2832922	01359	09775
5774	2832922	01359	15106
5775	2832922	01359	15991
5776	2832922	09775	15106
5777	2832922	09775	15991
5778	2832922	15106	15991
5779	28343769	00814	08007
5780	28343769	00814	13983
5781	28343769	00814	23343
5782	28343769	00814	23437
5783	28343769	00814	28510
5784	28343769	08007	13983
5785	28343769	08007	23343
5786	28343769	08007	23437
5787	28343769	08007	28510
5788	28343769	13983	23343
5789	28343769	13983	23437
5790	28343769	13983	28510
5791	28343769	23343	23437
5792	28343769	23343	28510
5793	28343769	23437	28510
5794	28519517	10155	27576
5795	28528345	01467	12303
5796	28528345	01467	24344
5797	28528345	12303	24344
5798	2856682	14289	29662
5799	28569561	08992	23437
5800	28577497	07002	08992
5801	28577497	07002	26268
5802	28577497	08992	26268
5803	2861179	16303	20658
5804	2861179	16303	30722
5805	2861179	16303	34225
5806	2861179	16303	50156
5807	2861179	20658	30722
5808	2861179	20658	34225
5809	2861179	20658	50156
5810	2861179	30722	34225
5811	2861179	30722	50156
5812	2861179	34225	50156
5813	28621095	01075	24570
5814	28621095	01075	31188
5815	28621095	01075	32158
5816	28621095	24570	31188
5817	28621095	24570	32158
5818	28621095	31188	32158
5819	28621351	01075	15408
5820	28621351	01075	31188
5821	28621351	01075	32158
5822	28621351	15408	31188
5823	28621351	15408	32158
5824	28621351	31188	32158
5825	28626215	03066	03366
5826	28626215	03066	03533
5827	28626215	03366	03533
5828	28656386	01857	03972
5829	28656386	01857	10364
5830	28656386	03972	10364
5831	28664871	15518	30891
5832	28664871	15518	38085
5833	28664871	30891	38085
5834	28681511	18291	23582
5835	28681511	18291	37021
5836	28681511	23582	37021
5837	28682457	00814	08007
5838	28682457	00814	13983
5839	28682457	00814	23343
5840	28682457	00814	23437
5841	28682457	00814	28510
5842	28682457	08007	13983
5843	28682457	08007	23343
5844	28682457	08007	23437
5845	28682457	08007	28510
5846	28682457	13983	23343
5847	28682457	13983	23437
5848	28682457	13983	28510
5849	28682457	23343	23437
5850	28682457	23343	28510
5851	28682457	23437	28510
5852	28705063	28582	29094
5853	28705063	28582	31051
5854	28705063	28582	31885
5855	28705063	28582	33231
5856	28705063	29094	31051
5857	28705063	29094	31885
5858	28705063	29094	33231
5859	28705063	31051	31885
5860	28705063	31051	33231
5861	28705063	31885	33231
5862	28734759	24708	27800
5863	28734759	24708	35121
5864	28734759	27800	35121
5865	28753881	12023	17837
5866	28753881	12023	92420
5867	28753881	17837	92420
5868	28785453	06989	19326
5869	28786693	03171	10065
5870	28786693	03171	10337
5871	28786693	03171	23437
5872	28786693	03171	37833
5873	28786693	10065	10337
5874	28786693	10065	23437
5875	28786693	10065	37833
5876	28786693	10337	23437
5877	28786693	10337	37833
5878	28786693	23437	37833
5879	2889132	02132	14576
5880	2889132	02132	23437
5881	2889132	02132	34857
5882	2889132	02132	36114
5883	2889132	02132	36160
5884	2889132	14576	23437
5885	2889132	14576	34857
5886	2889132	14576	36114
5887	2889132	14576	36160
5888	2889132	23437	34857
5889	2889132	23437	36114
5890	2889132	23437	36160
5891	2889132	34857	36114
5892	2889132	34857	36160
5893	2889132	36114	36160
5894	28912935	18291	22314
5895	28912935	18291	30891
5896	28912935	22314	30891
5897	28919847	18291	23582
5898	28919847	18291	37021
5899	28919847	23582	37021
5900	2892522	02017	14289
5901	2892522	02017	29662
5902	2892522	14289	29662
5903	28928005	14231	15106
5904	28956967	15518	30891
5905	28956967	15518	33510
5906	28956967	30891	33510
5907	28982823	23411	32534
5908	28982823	23411	35064
5909	28982823	23411	36550
5910	28982823	32534	35064
5911	28982823	32534	36550
5912	28982823	35064	36550
5913	2898824	06537	09755
5914	2898824	06537	20025
5915	2898824	09755	20025
5916	2900396	11015	23192
5917	2900396	11015	30722
5918	2900396	23192	30722
5919	29064665	08992	23391
5920	29064665	08992	23437
5921	29064665	23391	23437
5922	2918523	12022	15076
5923	2918523	12022	23437
5924	2918523	12022	36115
5925	2918523	12022	51590
5926	2918523	15076	23437
5927	2918523	15076	36115
5928	2918523	15076	51590
5929	2918523	23437	36115
5930	2918523	23437	51590
5931	2918523	36115	51590
5932	2924395	02114	04634
5933	2924395	02114	05483
5934	2924395	02114	05916
5935	2924395	02114	15647
5936	2924395	04634	05483
5937	2924395	04634	05916
5938	2924395	04634	15647
5939	2924395	05483	05916
5940	2924395	05483	15647
5941	2924395	05916	15647
5942	29255207	20267	35590
5943	29291303	15185	32197
5944	29291303	15185	35121
5945	29291303	32197	35121
5946	29299417	08992	23437
5947	29324327	28582	29094
5948	29324327	28582	31885
5949	29324327	29094	31885
5950	2932872	00921	05098
5951	2932872	00921	09755
5952	2932872	00921	10412
5953	2932872	00921	13006
5954	2932872	00921	16361
5955	2932872	00921	19045
5956	2932872	00921	22445
5957	2932872	00921	30760
5958	2932872	00921	34275
5959	2932872	00921	34336
5960	2932872	05098	09755
5961	2932872	05098	10412
5962	2932872	05098	13006
5963	2932872	05098	16361
5964	2932872	05098	19045
5965	2932872	05098	22445
5966	2932872	05098	30760
5967	2932872	05098	34275
5968	2932872	05098	34336
5969	2932872	09755	10412
5970	2932872	09755	13006
5971	2932872	09755	16361
5972	2932872	09755	19045
5973	2932872	09755	22445
5974	2932872	09755	30760
5975	2932872	09755	34275
5976	2932872	09755	34336
5977	2932872	10412	13006
5978	2932872	10412	16361
5979	2932872	10412	19045
5980	2932872	10412	22445
5981	2932872	10412	30760
5982	2932872	10412	34275
5983	2932872	10412	34336
5984	2932872	13006	16361
5985	2932872	13006	19045
5986	2932872	13006	22445
5987	2932872	13006	30760
5988	2932872	13006	34275
5989	2932872	13006	34336
5990	2932872	16361	19045
5991	2932872	16361	22445
5992	2932872	16361	30760
5993	2932872	16361	34275
5994	2932872	16361	34336
5995	2932872	19045	22445
5996	2932872	19045	30760
5997	2932872	19045	34275
5998	2932872	19045	34336
5999	2932872	22445	30760
6000	2932872	22445	34275
6001	2932872	22445	34336
6002	2932872	30760	34275
6003	2932872	30760	34336
6004	2932872	34275	34336
6005	2933128	06374	09755
6006	2933128	06374	19045
6007	2933128	06374	30760
6008	2933128	09755	19045
6009	2933128	09755	30760
6010	2933128	19045	30760
6011	29373479	29521	32381
6012	29415385	04548	05034
6013	29415385	04548	05965
6014	29415385	04548	07630
6015	29415385	04548	08094
6016	29415385	04548	08992
6017	29415385	04548	15637
6018	29415385	04548	22747
6019	29415385	04548	23437
6020	29415385	04548	26219
6021	29415385	04548	27799
6022	29415385	04548	28218
6023	29415385	04548	91326
6024	29415385	05034	05965
6025	29415385	05034	07630
6026	29415385	05034	08094
6027	29415385	05034	08992
6028	29415385	05034	15637
6029	29415385	05034	22747
6030	29415385	05034	23437
6031	29415385	05034	26219
6032	29415385	05034	27799
6033	29415385	05034	28218
6034	29415385	05034	91326
6035	29415385	05965	07630
6036	29415385	05965	08094
6037	29415385	05965	08992
6038	29415385	05965	15637
6039	29415385	05965	22747
6040	29415385	05965	23437
6041	29415385	05965	26219
6042	29415385	05965	27799
6043	29415385	05965	28218
6044	29415385	05965	91326
6045	29415385	07630	08094
6046	29415385	07630	08992
6047	29415385	07630	15637
6048	29415385	07630	22747
6049	29415385	07630	23437
6050	29415385	07630	26219
6051	29415385	07630	27799
6052	29415385	07630	28218
6053	29415385	07630	91326
6054	29415385	08094	08992
6055	29415385	08094	15637
6056	29415385	08094	22747
6057	29415385	08094	23437
6058	29415385	08094	26219
6059	29415385	08094	27799
6060	29415385	08094	28218
6061	29415385	08094	91326
6062	29415385	08992	15637
6063	29415385	08992	22747
6064	29415385	08992	23437
6065	29415385	08992	26219
6066	29415385	08992	27799
6067	29415385	08992	28218
6068	29415385	08992	91326
6069	29415385	15637	22747
6070	29415385	15637	23437
6071	29415385	15637	26219
6072	29415385	15637	27799
6073	29415385	15637	28218
6074	29415385	15637	91326
6075	29415385	22747	23437
6076	29415385	22747	26219
6077	29415385	22747	27799
6078	29415385	22747	28218
6079	29415385	22747	91326
6080	29415385	23437	26219
6081	29415385	23437	27799
6082	29415385	23437	28218
6083	29415385	23437	91326
6084	29415385	26219	27799
6085	29415385	26219	28218
6086	29415385	26219	91326
6087	29415385	27799	28218
6088	29415385	27799	91326
6089	29415385	28218	91326
6090	29416999	17137	23398
6091	29416999	17137	28015
6092	29416999	17137	28582
6093	29416999	17137	29094
6094	29416999	17137	32381
6095	29416999	23398	28015
6096	29416999	23398	28582
6097	29416999	23398	29094
6098	29416999	23398	32381
6099	29416999	28015	28582
6100	29416999	28015	29094
6101	29416999	28015	32381
6102	29416999	28582	29094
6103	29416999	28582	32381
6104	29416999	29094	32381
6105	29422941	10155	17913
6106	29422941	10155	30704
6107	29422941	17913	30704
6108	29443367	21305	21307
6109	29447429	14231	15106
6110	29462823	29546	33288
6111	2948695	12196	13247
6112	29533735	01339	32712
6113	29538087	10824	22314
6114	29538087	10824	50854
6115	29538087	22314	50854
6116	29548583	06434	35208
6117	29557209	13301	15902
6118	29557209	13301	24091
6119	29557209	13301	27886
6120	29557209	13301	29917
6121	29557209	13301	29997
6122	29557209	15902	24091
6123	29557209	15902	27886
6124	29557209	15902	29917
6125	29557209	15902	29997
6126	29557209	24091	27886
6127	29557209	24091	29917
6128	29557209	24091	29997
6129	29557209	27886	29917
6130	29557209	27886	29997
6131	29557209	29917	29997
6132	29592103	06434	35208
6133	29598169	07476	14875
6134	29598169	07476	16275
6135	29598169	07476	23432
6136	29598169	07476	30722
6137	29598169	07476	36774
6138	29598169	14875	16275
6139	29598169	14875	23432
6140	29598169	14875	30722
6141	29598169	14875	36774
6142	29598169	16275	23432
6143	29598169	16275	30722
6144	29598169	16275	36774
6145	29598169	23432	30722
6146	29598169	23432	36774
6147	29598169	30722	36774
6148	29598425	00365	13023
6149	29598425	00365	13409
6150	29598425	00365	19345
6151	29598425	00365	28512
6152	29598425	00365	30722
6153	29598425	00365	33902
6154	29598425	13023	13409
6155	29598425	13023	19345
6156	29598425	13023	28512
6157	29598425	13023	30722
6158	29598425	13023	33902
6159	29598425	13409	19345
6160	29598425	13409	28512
6161	29598425	13409	30722
6162	29598425	13409	33902
6163	29598425	19345	28512
6164	29598425	19345	30722
6165	29598425	19345	33902
6166	29598425	28512	30722
6167	29598425	28512	33902
6168	29598425	30722	33902
6169	29598681	17837	30722
6170	29634599	06434	35208
6171	29675481	06739	18372
6172	29675481	06739	20485
6173	29675481	06739	28525
6174	29675481	06739	30722
6175	29675481	18372	20485
6176	29675481	18372	28525
6177	29675481	18372	30722
6178	29675481	20485	28525
6179	29675481	20485	30722
6180	29675481	28525	30722
6181	2978417	23126	23420
6182	2978417	23126	23517
6183	2978417	23126	23818
6184	2978417	23126	29917
6185	2978417	23126	30818
6186	2978417	23420	23517
6187	2978417	23420	23818
6188	2978417	23420	29917
6189	2978417	23420	30818
6190	2978417	23517	23818
6191	2978417	23517	29917
6192	2978417	23517	30818
6193	2978417	23818	29917
6194	2978417	23818	30818
6195	2978417	29917	30818
6196	2979720	09755	19045
6197	2979720	09755	30760
6198	2979720	19045	30760
6199	29806085	03533	08041
6200	2983048	06374	09755
6201	2983048	06374	19045
6202	2983048	06374	30760
6203	2983048	09755	19045
6204	2983048	09755	30760
6205	2983048	19045	30760
6206	29848359	12570	31670
6207	29848359	12570	38807
6208	29848359	31670	38807
6209	2985388	01974	08752
6210	2985388	01974	14502
6211	2985388	01974	15121
6212	2985388	01974	17160
6213	2985388	01974	18036
6214	2985388	01974	30722
6215	2985388	08752	14502
6216	2985388	08752	15121
6217	2985388	08752	17160
6218	2985388	08752	18036
6219	2985388	08752	30722
6220	2985388	14502	15121
6221	2985388	14502	17160
6222	2985388	14502	18036
6223	2985388	14502	30722
6224	2985388	15121	17160
6225	2985388	15121	18036
6226	2985388	15121	30722
6227	2985388	17160	18036
6228	2985388	17160	30722
6229	2985388	18036	30722
6230	298668	13296	13301
6231	298668	13296	24091
6232	298668	13296	24350
6233	298668	13296	29917
6234	298668	13301	24091
6235	298668	13301	24350
6236	298668	13301	29917
6237	298668	24091	24350
6238	298668	24091	29917
6239	298668	24350	29917
6240	2994239	05338	14065
6241	2994239	05338	22443
6242	2994239	05338	23437
6243	2994239	05338	33029
6244	2994239	14065	22443
6245	2994239	14065	23437
6246	2994239	14065	33029
6247	2994239	22443	23437
6248	2994239	22443	33029
6249	2994239	23437	33029
6250	29976325	14231	15106
6251	3000456	08187	09755
6252	3000456	08187	14933
6253	3000456	09755	14933
6254	30028327	15518	30891
6255	30028327	15518	38085
6256	30028327	30891	38085
6257	30069465	01012	08992
6258	30069465	01012	23437
6259	30069465	01012	29699
6260	30069465	08992	23437
6261	30069465	08992	29699
6262	30069465	23437	29699
6263	30070489	03175	07756
6264	30070489	03175	10337
6265	30070489	03175	17837
6266	30070489	03175	20341
6267	30070489	03175	25991
6268	30070489	07756	10337
6269	30070489	07756	17837
6270	30070489	07756	20341
6271	30070489	07756	25991
6272	30070489	10337	17837
6273	30070489	10337	20341
6274	30070489	10337	25991
6275	30070489	17837	20341
6276	30070489	17837	25991
6277	30070489	20341	25991
6278	30085593	06594	08992
6279	30085593	06594	20134
6280	30085593	06594	30409
6281	30085593	06594	30722
6282	30085593	08992	20134
6283	30085593	08992	30409
6284	30085593	08992	30722
6285	30085593	20134	30409
6286	30085593	20134	30722
6287	30085593	30409	30722
6288	30085849	08094	24344
6289	30085849	08094	28865
6290	30085849	08094	33911
6291	30085849	24344	28865
6292	30085849	24344	33911
6293	30085849	28865	33911
6294	30132573	10155	27574
6295	30132573	10155	27576
6296	30132573	27574	27576
6297	30144985	04293	08005
6298	30144985	04293	21806
6299	30144985	04293	39768
6300	30144985	08005	21806
6301	30144985	08005	39768
6302	30144985	21806	39768
6303	30182237	11482	24344
6304	30201049	05353	07002
6305	30201049	05353	11252
6306	30201049	05353	16002
6307	30201049	05353	21500
6308	30201049	05353	28259
6309	30201049	05353	30722
6310	30201049	07002	11252
6311	30201049	07002	16002
6312	30201049	07002	21500
6313	30201049	07002	28259
6314	30201049	07002	30722
6315	30201049	11252	16002
6316	30201049	11252	21500
6317	30201049	11252	28259
6318	30201049	11252	30722
6319	30201049	16002	21500
6320	30201049	16002	28259
6321	30201049	16002	30722
6322	30201049	21500	28259
6323	30201049	21500	30722
6324	30201049	28259	30722
6325	30230567	03066	03366
6326	30230567	03066	03533
6327	30230567	03366	03533
6328	30291037	02465	13264
6329	30291037	02465	28074
6330	30291037	13264	28074
6331	30291293	02465	13264
6332	30291293	02465	28074
6333	30291293	13264	28074
6334	30305241	05488	20840
6335	30305241	05488	22443
6336	30305241	05488	23437
6337	30305241	05488	33029
6338	30305241	20840	22443
6339	30305241	20840	23437
6340	30305241	20840	33029
6341	30305241	22443	23437
6342	30305241	22443	33029
6343	30305241	23437	33029
6344	30371033	15902	25433
6345	30371033	15902	29917
6346	30371033	15902	29997
6347	30371033	15902	37386
6348	30371033	25433	29917
6349	30371033	25433	29997
6350	30371033	25433	37386
6351	30371033	29917	29997
6352	30371033	29917	37386
6353	30371033	29997	37386
6354	30371289	11373	29917
6355	30371289	11373	30505
6356	30371289	29917	30505
6357	30373849	29917	30722
6358	30398557	01467	02465
6359	30419417	06756	13301
6360	30419417	06756	15476
6361	30419417	06756	15902
6362	30419417	06756	23519
6363	30419417	06756	24051
6364	30419417	06756	29917
6365	30419417	06756	29997
6366	30419417	13301	15476
6367	30419417	13301	15902
6368	30419417	13301	23519
6369	30419417	13301	24051
6370	30419417	13301	29917
6371	30419417	13301	29997
6372	30419417	15476	15902
6373	30419417	15476	23519
6374	30419417	15476	24051
6375	30419417	15476	29917
6376	30419417	15476	29997
6377	30419417	15902	23519
6378	30419417	15902	24051
6379	30419417	15902	29917
6380	30419417	15902	29997
6381	30419417	23519	24051
6382	30419417	23519	29917
6383	30419417	23519	29997
6384	30419417	24051	29917
6385	30419417	24051	29997
6386	30419417	29917	29997
6387	30443481	06739	18372
6388	30443481	06739	20485
6389	30443481	06739	28525
6390	30443481	06739	30722
6391	30443481	18372	20485
6392	30443481	18372	28525
6393	30443481	18372	30722
6394	30443481	20485	28525
6395	30443481	20485	30722
6396	30443481	28525	30722
6397	30450269	02262	03313
6398	30450269	02262	10155
6399	30450269	02262	33521
6400	30450269	03313	10155
6401	30450269	03313	33521
6402	30450269	10155	33521
6403	30458841	29917	30722
6404	30475613	10155	19074
6405	30475613	10155	27574
6406	30475613	19074	27574
6407	30481709	15500	18866
6408	30481709	15500	31244
6409	30481709	18866	31244
6410	30521639	10824	22314
6411	30521639	10824	50854
6412	30521639	22314	50854
6413	30523175	01339	32712
6414	30528217	29917	30722
6415	3053448	06537	09755
6416	3053448	06537	20025
6417	3053448	06537	24769
6418	3053448	09755	20025
6419	3053448	09755	24769
6420	3053448	20025	24769
6421	305503	04238	16096
6422	30586329	13298	13301
6423	30586329	13298	24469
6424	30586329	13298	29917
6425	30586329	13301	24469
6426	30586329	13301	29917
6427	30586329	24469	29917
6428	30594343	10824	22314
6429	30594343	10824	50854
6430	30594343	22314	50854
6431	30604249	13296	13298
6432	30604249	13296	13299
6433	30604249	13296	13301
6434	30604249	13296	20254
6435	30604249	13296	24350
6436	30604249	13296	29917
6437	30604249	13298	13299
6438	30604249	13298	13301
6439	30604249	13298	20254
6440	30604249	13298	24350
6441	30604249	13298	29917
6442	30604249	13299	13301
6443	30604249	13299	20254
6444	30604249	13299	24350
6445	30604249	13299	29917
6446	30604249	13301	20254
6447	30604249	13301	24350
6448	30604249	13301	29917
6449	30604249	20254	24350
6450	30604249	20254	29917
6451	30604249	24350	29917
6452	30608857	13298	13301
6453	30608857	13298	24091
6454	30608857	13298	29917
6455	30608857	13301	24091
6456	30608857	13301	29917
6457	30608857	24091	29917
6458	30622937	10981	14504
6459	30622937	10981	23436
6460	30622937	10981	30722
6461	30622937	10981	38488
6462	30622937	14504	23436
6463	30622937	14504	30722
6464	30622937	14504	38488
6465	30622937	23436	30722
6466	30622937	23436	38488
6467	30622937	30722	38488
6468	30655961	23437	32048
6469	30657885	02465	02943
6470	30657885	02465	13264
6471	30657885	02465	28074
6472	30657885	02943	13264
6473	30657885	02943	28074
6474	30657885	13264	28074
6475	30670119	10824	22314
6476	30670119	10824	50854
6477	30670119	22314	50854
6478	3070031	05231	06989
6479	3070031	05231	21501
6480	3070031	05231	32093
6481	3070031	06989	21501
6482	3070031	06989	32093
6483	3070031	21501	32093
6484	30703321	10331	24279
6485	30703321	10331	24344
6486	30703321	10331	30696
6487	30703321	24279	24344
6488	30703321	24279	30696
6489	30703321	24344	30696
6490	3081476	04310	08721
6491	3081732	01935	05949
6492	3081988	00027	05601
6493	3081988	00027	05949
6494	3081988	05601	05949
6495	3082632	05624	09755
6496	3082632	05624	19045
6497	3082632	05624	27546
6498	3082632	09755	19045
6499	3082632	09755	27546
6500	3082632	19045	27546
6501	30888285	11482	24344
6502	3089179	00800	05474
6503	30894887	27819	29546
6504	30894887	27819	33288
6505	30894887	27819	34427
6506	30894887	27819	35238
6507	30894887	27819	36209
6508	30894887	27819	38202
6509	30894887	27819	52752
6510	30894887	29546	33288
6511	30894887	29546	34427
6512	30894887	29546	35238
6513	30894887	29546	36209
6514	30894887	29546	38202
6515	30894887	29546	52752
6516	30894887	33288	34427
6517	30894887	33288	35238
6518	30894887	33288	36209
6519	30894887	33288	38202
6520	30894887	33288	52752
6521	30894887	34427	35238
6522	30894887	34427	36209
6523	30894887	34427	38202
6524	30894887	34427	52752
6525	30894887	35238	36209
6526	30894887	35238	38202
6527	30894887	35238	52752
6528	30894887	36209	38202
6529	30894887	36209	52752
6530	30894887	38202	52752
6531	30918695	10824	22314
6532	30918695	10824	50854
6533	30918695	22314	50854
6534	30928423	10824	22314
6535	30928423	10824	50854
6536	30928423	10824	52408
6537	30928423	22314	50854
6538	30928423	22314	52408
6539	30928423	50854	52408
6540	30938663	18291	24671
6541	30967335	12570	29094
6542	30967335	12570	32381
6543	30967335	12570	32873
6544	30967335	12570	36749
6545	30967335	29094	32381
6546	30967335	29094	32873
6547	30967335	29094	36749
6548	30967335	32381	32873
6549	30967335	32381	36749
6550	30967335	32873	36749
6551	3097260	13296	13298
6552	3097260	13296	13301
6553	3097260	13296	29917
6554	3097260	13298	13301
6555	3097260	13298	29917
6556	3097260	13301	29917
6557	30994727	29546	33288
6558	31040807	15518	30891
6559	31040807	15518	38085
6560	31040807	30891	38085
6561	3105620	05896	20332
6562	3105620	05896	21307
6563	3105620	20332	21307
6564	31060185	01314	13023
6565	31060185	01314	13409
6566	31060185	01314	15440
6567	31060185	01314	21358
6568	31060185	01314	23435
6569	31060185	01314	29917
6570	31060185	01314	34849
6571	31060185	13023	13409
6572	31060185	13023	15440
6573	31060185	13023	21358
6574	31060185	13023	23435
6575	31060185	13023	29917
6576	31060185	13023	34849
6577	31060185	13409	15440
6578	31060185	13409	21358
6579	31060185	13409	23435
6580	31060185	13409	29917
6581	31060185	13409	34849
6582	31060185	15440	21358
6583	31060185	15440	23435
6584	31060185	15440	29917
6585	31060185	15440	34849
6586	31060185	21358	23435
6587	31060185	21358	29917
6588	31060185	21358	34849
6589	31060185	23435	29917
6590	31060185	23435	34849
6591	31060185	29917	34849
6592	31060697	13023	13409
6593	31060697	13023	21358
6594	31060697	13023	23266
6595	31060697	13023	23435
6596	31060697	13023	29917
6597	31060697	13023	33868
6598	31060697	13023	40509
6599	31060697	13409	21358
6600	31060697	13409	23266
6601	31060697	13409	23435
6602	31060697	13409	29917
6603	31060697	13409	33868
6604	31060697	13409	40509
6605	31060697	21358	23266
6606	31060697	21358	23435
6607	31060697	21358	29917
6608	31060697	21358	33868
6609	31060697	21358	40509
6610	31060697	23266	23435
6611	31060697	23266	29917
6612	31060697	23266	33868
6613	31060697	23266	40509
6614	31060697	23435	29917
6615	31060697	23435	33868
6616	31060697	23435	40509
6617	31060697	29917	33868
6618	31060697	29917	40509
6619	31060697	33868	40509
6620	31060953	13296	13298
6621	31060953	13296	13299
6622	31060953	13296	13301
6623	31060953	13296	13302
6624	31060953	13296	20254
6625	31060953	13296	22350
6626	31060953	13296	24091
6627	31060953	13296	24469
6628	31060953	13296	29917
6629	31060953	13298	13299
6630	31060953	13298	13301
6631	31060953	13298	13302
6632	31060953	13298	20254
6633	31060953	13298	22350
6634	31060953	13298	24091
6635	31060953	13298	24469
6636	31060953	13298	29917
6637	31060953	13299	13301
6638	31060953	13299	13302
6639	31060953	13299	20254
6640	31060953	13299	22350
6641	31060953	13299	24091
6642	31060953	13299	24469
6643	31060953	13299	29917
6644	31060953	13301	13302
6645	31060953	13301	20254
6646	31060953	13301	22350
6647	31060953	13301	24091
6648	31060953	13301	24469
6649	31060953	13301	29917
6650	31060953	13302	20254
6651	31060953	13302	22350
6652	31060953	13302	24091
6653	31060953	13302	24469
6654	31060953	13302	29917
6655	31060953	20254	22350
6656	31060953	20254	24091
6657	31060953	20254	24469
6658	31060953	20254	29917
6659	31060953	22350	24091
