	LIST.ID	LIST.BIBL.UT	LIST.BIBL.EID	LIST.BIBL.AC	LIST.BIBL.CI	LIST.BIBL.CIAU	LIST.BIBL.TC	LIST.BIBL.PUBYEAR	LIST.BIBL.AUPUB	LIST.BIBL.TITLE	LIST.BIBL.VOLUME	LIST.BIBL.ISSUE	LIST.BIBL.PAGES	LIST.BIBL.DOI	LIST.SER.ISSN	LIST.SER.OA	LIST.SER.TITLE	LIST.CODES.RSR.VAL	LIST.CODES.RSR.SCI	LIST.CODES.PRJ.VAL	LIST.CODES.PRJ.SCI	LIST.CODES.PRG.VAL	LIST.CODES.PRG.SCI	LIST.CODES.GRP.VAL	LIST.CODES.GRP.SCI	LIST.CODES.ORG.VAL	LIST.CODES.ORG.SCI	LIST.CODES.UNI.VAL	LIST.CODES.UNI.SCI	LIST.CODES.NOR.VAL	LIST.CODES.NOR.SCI	TEME
1047	13858905		2-s2.0-27744530209	11	17	17	28	2006	Sandi Klavñar	On the canonical metric representation, average distance, and partial Hamming graphs	Vol. 27	no. 1	str. 68-73	NA	0195-6698	sherpa_romeo	European journal of combinatorics	5949	N0105	J1-8130,J1-9109	N0105,N01	P1-0297	N01	0101-001,1554-001,2547-003	N0101,N01,N01	0101,0510,0552,1554,2547	N01,T0707,D03,N0201,N	UNI-001,UNI-002		NA	NA	matematika, teorija grafov, kanoni”na metri”na reprezentacija, Hammingovi grafi, delni Hammingovi grafi, Wienerjev indeks, algoritem prepoznavanja, mathematics, graph theory, cononical metric representation, Hamming graphs, partial Hamming graphs, Wiener index, recognition algorithm
1048	1386120		2-s2.0-0037274848	1	3	0.51	4	2003	Norbert Mielenz, Milena Kova”, Eildert Groeneveld, Rudolf Preisinger, Matthias Schmutz, Lutz Sch˜ler	Genetische Parameter f˜r Merkmale der Eiproduktion gesch_tzt mit additiven und Dominanzmodellen bei Legehennen	Letn. 46	ît. 1	str. 77-84	NA	Mar-38	sherpa_romeo	Archiv f˜r Tierzucht	9755	B0201	V4-1613	B0201	NA	NA	0481-501	B0201	481,051	B,T0707	UNI-001		NA	NA	kokoîi, nesnice, nesnost, plemenska vrednost, dominanca, variabilnost
1049	13865049		2-s2.0-24344455497	17	19	9.5	36	2005	Sandi Klavñar, Petra Çigert	Fibonacci cubes are the resonance graphs of fibonaccenes	Vol. 43	no. 3	str. 269-276	NA	0015-0517		The Fibonacci quarterly	5949,18504	N0105,N0105	J1-8130,J1-9109	N0105,N01	P1-0297	N01	0101-001,0794-011,1554-001,2547-003	N0101,N,N01,N01	0101,0510,0552,0794,1554,2547	N01,T0707,D03,N0401,N0201,N	UNI-001,UNI-002		NA	NA	matematika, kemijska teorija grafov, benzenoidni ogljikovodiki, benzenoidni grafi, resonan”ni grafi, algoritmi, mathematics, chemical graph theory, benzenoid hydrocarbons, benzenoid graphs, resonance graphs, algorithms
1050	13865305		2-s2.0-25444523745	0	11	3.67	11	2005	Drago Bokal, Gunnar Brinkmann, Stefan Gr˜newald	Chromatic-index-critical graphs of orders 13 and 14	Vol. 300	iss. 1-3	str. 16-29	NA	0012-365X	sherpa_romeo	Discrete Mathematics	22402	N0105	J1-8130,N1-0057	N0105,N0103	P1-0297	N01	0101-001,2547-002	N0101,N02	0101,0552,2547	N01,D03,N	UNI-002		NA	NA	matematika, teorija grafov, kriti”ni graf, barvanje povezav, generiranje grafov, mathematics, graph theory, critical graph, edge-colouring, graph generation
1051	13868296		2-s2.0-12444260737	6	37	37	43	2005	Dominik Benkovi”	Jordan derivations and antiderivations on triangular matrices	397	NA	235-244	NA	0024-3795	sherpa_romeo	Linear Algebra and its Applications	19551	N0104	J1-8133	N0104	P1-0288	N01	0101-001,2547-003	N0101,N01	0101,0552,2547	N01,D03,N	UNI-002		NA	NA	matematika, asociativni kolobarji in algebre, funkcionalna analiza, odvajanje, jordansko odvajanje, trikotne matri”ne algebre, viîja odvajanja, mathematics, associative rings and algebras, functional analyses, derivation, Jordan derivation, antiderivation, triangular matrix algebra, higher derivations
1052	13872985		2-s2.0-32844460499	3	53	17.66	56	2005	Henry King, Kevin P. Knudson, Neza Mramor	Generating discrete Morse functions from point data	Vol. 14	no. 4	str. 435-444	NA	1058-6458	sherpa_romeo	Experimental mathematics	8947	N0102	NA	NA	P1-0292	N01	1539-010	N0102	510,1539	T0707,T0705	UNI-001		NA	NA	matematika, diskretna Morsova teorija, krajîanje kriti”nih to”k, vztrajnost, mathematics, discrete Morse theory, persistence
1053	13873241		2-s2.0-33746163557	1	3	1.5	4	2006	Brendan Owens, Saîo Strle	A characterisation of the n<1>[oplus]<3> form and applications to rational homology spheres	Vol. 13	iss. 2	str. 259-271	NA	1073-2780	sherpa_romeo	Mathematical research letters	13431	N0102	NA	NA	P1-0288	N01	0101-001,1554-001	N0101,N01	0101,0510,1554	N01,T0707,N0201	UNI-001		NA	NA	matematika, topologija, Heegaard Floerova homologija, neunimodularna definitna kvadratna forma, racionalna homoloîka 3-sfera, 4-rod vozla, mathematics, topology, Heegaard Floer homology, nonunimodular definite quadratic form, homology 3-sphere, 4-ball genus
1054	13875033		2-s2.0-31044445133	3	17	8.5	20	2006	Brendan Owens, Saîo Strle	Rational homology spheres and the four-ball genus of knots	Vol. 200	iss. 1	str. 196-216	NA	Jan-08	sherpa_romeo	Advances in mathematics	13431	N0102	NA	NA	P1-0288	N01	0101-001,1554-001	N0101,N01	0101,0510,1554	N01,T0707,N0201	UNI-001		NA	NA	matematika, topologija, Heegaard Floerova homologija, racionalna homoloîka 3-sfera, korekcijski ”len, 4-rod spleta, Montesinosov splet, mathematics, topology, Heegaard Floer homology, rational homology 3-sphere, correction term, four-ball genus, Montesinos link
1055	13878617		2-s2.0-33748656596	3	20	10	23	2006	Iv˙n Gutman, Sandi Klavñar	Chemical graph theory of fibonacenes	Vol. 55	no. 1	str. 39-54	NA	0340-6253		MATCH Communications in Mathematical and in Computer Chemistry	5949	N0105	J1-8130,J1-9109	N0105,N01	P1-0297	N01	0101-001,1554-001,2547-003	N0101,N01,N01	0101,0510,0552,1554,2547	N01,T0707,D03,N0201,N	UNI-001,UNI-002		NA	NA	matematika, kemijska teorija grafov, fibonaceni, benzenoidni ogljikovodiki, benzenoidni grafi, Kekul‘jeve strukture, Clarove strukture, mathematics, chemical graph theory, fibonacenes, benzenoid hydrocarbons, benzenoid graphs, Kekul‘ structures, Clar structures
1056	13878945		2-s2.0-84962506434	1	0	0	1	2015	Kristijan Breznik, Giancarlo Ragozini	Exploring the Italian Erasmus agreements by a network analysis perspective	NA	NA	Str. 837-838	10.1145/2808797.2808864				30604	N0106	V5-1706	D0403	P5-0049	D04	2711-001,2872-001	D02,N08	2711,2872	D02,N	NA	NA	NA	NA	Erasmus program, mobilnost, îtudenti, analiza mreñe
1057	13880409		2-s2.0-41349100856	0	112	56	112	2005	Vladimir Batagelj, Ulrik Brandes	Efficient generation of large random networks	Vol. 71	no. 3	str. 036113-1-5	10.1103/PhysRevE.71.036113	1539-3755		Physical review	1467	N0103	J1-9187,J7-8279	N07,D	P1-0294	N07	0101-002,1669-001,2790-001	N0103,N,N03	0101,1669,1988,2790	N01,N,N,N01	UNI-004		NA	NA	NA
1058	13883737		2-s2.0-32544447883	0	0	0	0	2005	Iztok Kavkler	Similarity invariant semigroups generated by non-Fredholm operators	Vol. 72	no. 3	str. 407-427	NA	Apr-27	sherpa_romeo	Bulletin of the Australian Mathematical Society	20269	N0104	NA	NA	P1-0294	N07	0101-001,1669-001,2975-002	N0101,N,N0105	0101,1669,1988,2975	N01,N,N,N	UNI-004		NA	NA	polgrupa operatorjev, neobrnljivi operatorji, operatorske slike, podobnost, semigroup of operators, noninvertible operators, operator ranges, similarity
1059	13894489		2-s2.0-33746704929	0	0	0	0	2005	Edvard Kramar	On reducibility of some operator semigroups and algebras on locally convex spaces	Vol. 2005	iss. 24	str. 3951-3961	10.1155/IJMMS.2005.3951	0161-1712	sherpa_romeo	International journal of mathematics and mathematical sciences	5484	N0101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	matematika, teorija operatorjev, lokalno konveksni prostori, invariantni podprostori, kompaktni operatorji, kvazinilpotentni operatorji, reducibilnost, nuklearni operatorji, trikotljivost, mathematics, operator theory, locally convex spaces, invariant subspaces, compact operators, quasinilpotent operators, reducibility, nuclear operators, triangularization
1060	13897305		2-s2.0-34247101860	1	0	0	1	2005	Mateja Ñajna, Primoñ Poto”nik	Homogeneously almost self-complementary graphs	Vol. 22	NA	str. 291-294	10.1016/j.endm.2005.06.049	1571-0653	sherpa_romeo	Electronic notes in discrete mathematics	13432,18838	N0105,N0104	J1-9187,J7-8279	N07,D	P1-0294	N07	0101-002,1554-001	N0103,N01	0101,0510,1554	N01,T0707,N0201	UNI-001		NA	NA	matematika, teorija grafov, graf, komplement, skoraj komplement, avtomorfizem grafa, to”kovni simetri”ni graf, mathematics, graph theory, almost self-complementary graphs, homogeneously almost self-complementary graphs, homogeneously almost self-complementary graph, vertex-transitive graph, brick assignment, homogeneous factorization, complete graph minus a 1-factor
1061	13898329		2-s2.0-33644512451	7	16	16	23	2006	Franc Forstneri”	Holomorphic flexibility properties of complex manifolds	Vol. 128	no. 1	str. 239-270	NA	Feb-27	sherpa_romeo	American journal of mathematics	9990	N0101	J1-9104	N01	P1-0291	N01	0101-001,1554-001	N0101,N01	0101,0510,1554	N01,T0707,N0201	UNI-001		NA	NA	matematika, kompleksna analiza, holomorfne preslikave, algebrai”ne preslikave, transverzalnost, homotopy principle, mathematics, complex analysis, holomorphic mappings, algebraic mappings, transversality, dominability
1062	13906009		2-s2.0-31444432014	1	35	35	36	2006	Peter Ñemrl	Maps on matrix spaces	Vol. 413	no. 2-3	str. 364-393	NA	0024-3795	sherpa_romeo	Linear Algebra and its Applications	5953	N01	J1-8133,N1-0061	N0104,N0104	P1-0288	N01	0101-001,1554-001	N0101,N01	0101,0510,1554	N01,T0707,N0201	UNI-001		NA	NA	matematika, linearna algebra, matri”na algebra, avtomorfizem, polgrupni homomorfizem, preslikave na idempotentih, ohranjevalci, geometrija matrik, mathematics, linear algebra, matrix algebra, automorphism, semigroup homomorphism, maps on idempotents, general preserver, geometry of matrices
1063	13906265		2-s2.0-31344453277	3	3	1.5	6	2006	Primoñ Poto”nik, Mateja Ñajna	On almost self-complementary graphs	Vol. 306	no. 1	str. 107-123	10.1016/j.disc.2005.11.003	0012-365X	sherpa_romeo	Discrete Mathematics	13432,18838	N0105,N0104	J1-9187,J7-8279	N07,D	P1-0294	N07	0101-002,1554-001	N0103,N01	0101,0510,1554	N01,T0707,N0201	UNI-001		NA	NA	matematika, teorija grafov, sebi komplementarni grafi, skoraj sebi komplementarni grafi, necikli”ni skoraj sebi komplementarni cirkulantni gafi, izomorfna faktorizacija, homogena faktorizacija, mathematics, graph theory, self-complementary graphs, almost self-complementary graph, homogeneously almost self-complementary graph, non-cyclically almost self-complementary circulant graph, isomorphic factorization, homogeneous factorization
1064	13908057		2-s2.0-27744608575	3	9	2.25	12	2006	Michael R. Giudici, Caiheng Li, Primoñ Poto”nik, Cheryl E. Praeger	Homogeneous factorisations of graphs and digraphs	Vol. 27	iss. 1	22 str.	10.1016/j.ejc.2004.08.003	0195-6698	sherpa_romeo	European journal of combinatorics	12181,18838	X,N0104	J1-9187,J7-8279	N07,D	P1-0294	N07	0101-002,1554-001	N0103,N01	0101,0510,1554	N01,T0707,N0201	UNI-001		NA	NA	matematika, teorija grafov, homogena faktorizacija, po to”kah tranzitivni grafi, mathematics, graph theory, homogeneous factorization, vertex-transitive graphs
1065	13908825		2-s2.0-33746082482	8	11	11	19	2006	Franc Forstneri”	Runge approximation on convex sets implies the Oka property	Vol. 163	no. 2	str. 689-707	NA	0003-486X	sherpa_romeo	Annals of mathematics	9990	N0101	J1-9104	N01	P1-0291	N01	0101-001,1554-001	N0101,N01	0101,0510,1554	N01,T0707,N0201	UNI-001		NA	NA	matematika, kompleksna analiza, holomorfne preslikave, lastnost Oka, Steinove mnogoterosti, mathematics, complex analysis, holomorphic mappings, Oka property, Stein manifolds
1066	13910873		2-s2.0-30444458269	0	2	2	2	2005	Jasna Prezelj	Weakly regular embeddings of Stein spaces with isolated singularities	Vol. 220	no. 1	str. 141-152	NA	0030-8730	sherpa_romeo	Pacific journal of mathematics	20821	N0101	J1-9104	N01	P1-0291	N01	0101-001,1554-001,2790-001	N0101,N01,N03	0101,0510,1554,1988,2790	N01,T0707,N0201,N,N01	UNI-001,UNI-004		NA	NA	matematika, kompleksna analiza, Steinov prostor, holomorfna preslikava, îibko regularna vloñitev, Whitneyjev stoñec, homotopski princip, mathematics, complex analysis, Stein space, holomorphic map, weakly regular embedding, Whitney cone, homotopic principle
1067	13912793		2-s2.0-0035975952	1	36	11.99	37	2001	Robin Henderson, Margaret A. Jones, Janez Stare	Accuracy of point predictions in survival analysis	Letn. 20	ît. 20	str. 3083-3096	NA	0277-6715	sherpa_romeo	Statistics in medicine	8992	M08	J5-8232	D0201	P3-0154	M08	0381-012	T0705	381,051	M,T0707	UNI-001		NA	NA	Survival analysis, Terminally ill, Probability, Predictive value of tests, Models, statistical, Sex factors, Age factors, Neoplasm staging, Hoarseness, Neoplasm metastasis
1068	13920089		2-s2.0-33644974101	0	0	0	0	2005	Bojan Magajna	On tensor products of operator modules	Vol. 54	no. 2	str. 317-337	NA	0379-4024		Journal of operator theory	1470	N0101	NA	NA	P1-0288	N01	0101-001,1554-001	N0101,N01	0101,0510,1554	N01,T0707,N0201	UNI-001		NA	NA	matematika, teorija operatorjev, operatorski bimodul, von Neumannova algebra, tenzorske norme, mathematics, operator theory, operator bimodule, von Neumann algebra, tensor norms
1069	13920601		2-s2.0-32344434151	3	9	2.25	12	2006	Marko Boben, Branko Gr˜nbaum, Tomañ Pisanski, Arjana Çitnik	Small triangle-free configurations of points and lines	Vol. 35	no. 3	str. 405-427	10.1007/s00454-005-1224-9	0179-5376	sherpa_romeo	Discrete & computational geometry	01941,14273,19284	N0105,N0105,N0701	J1-9187	N07	P1-0294	N07	0101-002,1539-010,1554-001,1669-001,2790-001,2975-001	N0103,N0102,N01,N,N03,N07	0101,0510,1539,1554,1669,1988,2790,2975	N01,T0707,T0705,N0201,N,N,N01,N	UNI-001,UNI-004		NA	NA	matematika, kombinatorika, geometrijske konfiguracije brez trikotnikov, Levijevi grafi, mathematics, combinatorics, triangle-free geometric configurations, Levi graphs
1070	13920857		2-s2.0-32344434948	0	1	1	1	2006	Bojan Mohar	Bar-magnet polyhedra and NS-orientations of maps	Vol. 35	no. 3	str. 482-491	10.1007/s00454-005-1223-x	0179-5376	sherpa_romeo	Discrete & computational geometry	1931	N0105	J1-8130,J1-9109	N0105,N01	P1-0297	N01	0101-001	N0101	101	N01	NA	NA	NA	NA	matematika, teorija grafov, zemljevid, vloñitev grafa, popolno prirejanje, polieder, mathematics, graph theory, map, embedded graph, perfect matching, polyhedron
1071	13930073		2-s2.0-33645544831	1	4	2	5	2006	Umed H. Karimov, Duîan D. Repovî	On topological Helly theorem	Vol. 153	iss. 10	str. 1614-1621	NA	0166-8641	sherpa_romeo	Topology and its Applications	7083	N0101	J1-8131,N1-0064,N1-0083	N01,N0101,N0101	P1-0292	N01	0101-001,0588-002,1554-001	N0101,D0103,N01	0101,0510,0588,1554	N01,T0707,D0103,N0201	UNI-001		NA	NA	matematika, topologija, enostavno povezane ravninske mnoñice, ravninski absolutni retrakti, izreki Hellyjevega tipa, ravninski kontinuumi, singularne celice, acikli”nost, asferi”nost, celi”asta povezanost, mathematics, topology, simply connected plannar sets, planar absolute retracts, Helly-type theorems, planar continua, acyclicity, asphericity, singular cells, cell-like connectedness
1072	13931353		2-s2.0-33244455242	0	6	3	6	2006	Gorazd Lÿsnjak, Nungsing Sze	On injective Jordan semi-triple maps of matrix algebras	Vol. 414	iss. 1	str. 383-388	NA	0024-3795	sherpa_romeo	Linear Algebra and its Applications	7082	N0101	NA	NA	NA	NA	0796-012	N0105	552,0796	D03,T03	UNI-002		NA	NA	matematika, linearna algebra, teorija matrik, preslikava, homomorfizem obsega, matri”na algebra, mathematics, linear algebra, matrix theory, map, field homomorphism, matrix algebra
1073	13932377		2-s2.0-32544443332	3	3	3	6	2006	Pavle Saksida	Lattices of Neumann oscillators and Maxwell-Bloch equations	Vol. 19	no. 3	str. 747-768	10.1088/0951-7715/19/3/012	0951-7715	sherpa_romeo	Nonlinearity	8728	N0102	J1-9104	N01	P1-0291	N01	0101-001,1554-001	N0101,N01	0101,0510,1554	N01,T0707,N0201	UNI-001		NA	NA	matematika, diferencialne ena”be, nelinearni oscilatorji, integrabilni Hamiltonovi sistemi, Neumannova mreña, mathematics, differential equations, dynamical systems, integrable Hamiltonian systems, nonlinear oscillators, Neumann lattice
1074	13932633		2-s2.0-84889234576	0	3	3	3	2006	Pavle Saksida	On the generalized Maxwell-Bloch equations	Vol. 2	NA	Paper 038 (14 str.)	10.3842/SIGMA.2006.038	1815-0659		Symmetry, integrability and geometry: methods and applications	8728	N0102	J1-9104	N01	P1-0291	N01	0101-001,1554-001	N0101,N01	0101,0510,1554	N01,T0707,N0201	UNI-001		NA	NA	matematika, diferencialne ena”be, Maxwell-Blochove ena”be, hamiltonske strukture, simetrije, ohranitvene koli”ine, mathematics, differential equations, Maxwell-Bloch equations, Hamiltonian structures, symmetries, conserved quantities
1075	13939289		2-s2.0-33645656315	0	6	3	6	2006	Daniel K_al, Riste Ñkrekovski	The last excluded case of Dirac's map-color theorem for choosability	Vol. 51	no. 4	str. 319-354	10.1002/jgt.20136	0364-9024	sherpa_romeo	Journal of graph theory	15518	N0105	J1-8130	N0105	P1-0383	N07	0101-001,1554-001,2784-002,2790-001	N0101,N01,T,N03	0101,0510,1554,1988,2784,2790	N01,T0707,N0201,N,N,N01	UNI-001,UNI-004		NA	NA	matematika, teorija grafov, barvanje grafov, barvanje zemljevidov, mathematics, graf theory, graph coloring, map coloring, Map-Color Theorem
1076	13941593		2-s2.0-34047124781	2	23	11.5	25	2006	Sandi Klavñar, Simon Ñpacapan	The [Delta][sup]2-conjecture for L(2,1)-labelings is true for direct and strong products of graphs	Vol. 53	no. 4	str. 274-277	NA	1549-7747	sherpa_romeo	IEEE transactions on circuits and systems	5949,24904	N0105,N0105	J1-8130,J1-9109	N0105,N01	P1-0297	N01	0101-001,0101-002,0795-062,1554-001,2547-003	N0101,N0103,N0104,N01,N01	0101,0510,0552,0795,1554,2547	N01,T0707,D03,T03,N0201,N	UNI-001,UNI-002		NA	NA	matematika, teorija grafov, <U+25AB>$L(2,1)$<U+25AB>-ozna”itev, dodeljevanje kanalov, direktni produkt grafov, krepki produkt grafov, mathematics, graph theory, <U+25AB>$L(2,1)$<U+25AB>-labeling, channel assignment, graph direct product, graph strong product
1077	13943641		2-s2.0-33645881359	2	10	3.32	12	2006	Khaled Salem, Sandi Klavñar, Iv˙n Gutman	On the role of hypercubes in the resonance graphs of benzenoid graphs	Vol. 306	iss. 7	str. 699-704	10.1016/j.disc.2005.11.017	0012-365X	sherpa_romeo	Discrete Mathematics	5949	N0105	J1-8130,J1-9109	N0105,N01	P1-0297	N01	0101-001,1554-001,2547-003	N0101,N01,N01	0101,0510,0552,1554,2547	N01,T0707,D03,N0201,N	UNI-001,UNI-002		NA	NA	matematika, teorija grafov, benzenoidni graf, popolno prirejanje, resonan”ni graf, hiperkocka, mathematics, graph theory, benzenoid graph, perfect matching, resonance graph, hypercube
1078	13945689		2-s2.0-33746364494	5	4	1.33	9	2006	Dennis J. Garity, Duîan D. Repovî, Matjañ Çeljko	Rigid Cantor sets in R[sup]3 with simply connected complement	Vol. 134	no. 8	str. 2447-2456	NA	Feb-39	sherpa_romeo	Proceedings of the American Mathematical Society	7083,13651	N0101,N0102	J1-8131,N1-0064,N1-0083	N01,N0101,N0101	P1-0292	N01	0101-001,0588-002,1554-001	N0101,D0103,N01	0101,0510,0588,1554	N01,T0707,D0103,N0201	UNI-001		NA	NA	matematika, topologija, divja Cantorjeva mnoñica, toga mnoñica, lokalni rod, definicijsko zaporedje, mathematics, topology, wild Cantor set, rigid set, local genus, defining sequence
1079	13947225		2-s2.0-33646430849	2	2	2	4	2006	Uroî Milutinovi“	Approximation of maps into Lipscomb's space by embeddings	Vol. 32	no. 1	str. 143-159	NA	0362-1588		Houston journal of mathematics	8727	N0102	NA	NA	P1-0297	N01	0101-001,2547-003	N0101,N01	0101,0552,2547	N01,D03,N	UNI-002		NA	NA	matematika, topologija, teorija dimenzije, dimenzija pokrivanja, Sierpi„skijeva krivulja, univerzalni prostor, Lipscombov univerzalni prostor, vloñitve, dekompozicija topoloîkih prostorov, mathematics, topology, dimension theory, covering dimension, Sierpi„ski curve, universal space, Lipscomb universal space, embeddings, decompositions of topological spaces
1080	13948761		2-s2.0-33644938555	1	14	14	15	2006	Peter Ñemrl	Maps on idempotent matrices over division rings	Vol. 298	iss. 1	str. 142-187	10.1016/j.jalgebra.2005.08.010	0021-8693	sherpa_romeo	Journal of algebra	5953	N01	J1-8133,N1-0061	N0104,N0104	P1-0288	N01	0101-001,1554-001	N0101,N01	0101,0510,1554	N01,T0707,N0201	UNI-001		NA	NA	matematika, linearna algebra, idempotentna matrika, urejenost, komutativnost, pravokotnost, mathematics, linear algebra, idempotent matrix, order, commutativity, orthogonality
1081	13949273		2-s2.0-33644859687	1	1	0.33	2	2006	Anna A. Alieva, Alexander E Guterman, Bojan Kuzma	Rank-permutable additive mappings	Vol. 414	iss. 2-3	str. 607-616	10.1016/j.laa.2005.11.003	0024-3795	sherpa_romeo	Linear Algebra and its Applications	18893	N0101	J1-8133	N0104	P1-0222,P1-0285	N01,N01	0101-001,1669-001,2790-001	N0101,N,N03	0101,1669,1988,2790	N01,N,N,N01	UNI-004		NA	NA	matematika, linearna algebra, matri”na algebra, aditivni ohranjevalci, rang, permutacija, mathematics, matrix algebra, rank, permutation, additive preservers
1082	13952729		2-s2.0-77952768838	7	70	17.5	77	2001	NA	Supporting discovery in medicine by association rule mining in Medline and UMLS	NA	NA	[str. 1344-1348]	NA	0926-9630		Studies in health technology and informatics	08992,10458,11130,11373	M08,M05,T0707,M08	J2-9230,J3-8205,J3-8209,J5-8232,J7-9400,N2-0056	T07,M05,M06,D0201,N,T07	I0-0048,P2-0103,P3-0154,P3-0326	X,T07,M08,M05	0106-036,0312-008,0381-012,2338-001	T0707,M05,T0705,X	0106,0312,0381,0510,2338	N,M01,M,T0707,X	UNI-001		NA	NA	Medline, Unified medical language system, Data interpretation, statistical, Information storage and retrieval, Informacijski sistemi, Interpretacija podatkov statisti”na, Shranjevanje in iskanje informacij, Research, Raziskava
